id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
28078,0,8/4/11,Rudep,1677,DWE,31.35967711,-8.24203698,Kwa Lunzua,0,Lake Tanganyika,Usevya,Rukwa,15,2,Sumbawanga Rural,Mkowe,100,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1991,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
21820,0,10/17/12,Government Of Tanzania,0,Government,33.77907182,-3.11680308,Buyubi Primary School,0,Lake Victoria,Mwamashimba,Shinyanga,17,2,Maswa,Buchambi,0,TRUE,GeoData Consultants Ltd,Water authority,Maswa Water  supply program,FALSE,0,gravity,gravity,gravity,wug,user-group,pay per bucket,per bucket,soft,good,enough,enough,dam,dam,surface,communal standpipe multiple,communal standpipe
3478,0,2/3/13,Lga,274,LGA,38.90064109,-10.86546853,Tankini,0,Ruvuma / Southern Coast,Tankini,Mtwara,90,33,Masasi,Chiugutwa,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1980,mono,mono,motorpump,vwc,user-group,unknown,unknown,salty,salty,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
15656,0,2/28/11,Private,41,private,39.27297028,-7.03230828,Tanblocks,0,Wami / Ruvu,Vibura,Pwani,60,43,Mkuranga,Vikindu,488,TRUE,GeoData Consultants Ltd,Private operator,,FALSE,2007,submersible,submersible,submersible,private operator,commercial,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
39990,0,2/20/13,Ministry Of Water,968,DWE,35.84870932,-10.53641488,Kwa Kachiki,0,Rufiji,Namahimba A,Ruvuma,10,5,Namtumbo,Luegu,220,TRUE,GeoData Consultants Ltd,VWC,Namahimba Water gravity scheme,TRUE,1978,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe
11635,0,1/31/13,Finw,239,DWE,39.63131657,-10.7601622,Kwa Mzee Kikwe,0,Ruvuma / Southern Coast,Kiwanjani,Mtwara,9,4,Tandahimba,Tandahimba,600,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1999,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
43504,0,3/16/11,Kilindi District Co,0,DWE,37.29435973,-5.69878128,Tingeni,0,Wami / Ruvu,Tingeni,Tanga,4,7,Kilindi,Masagalu,1534,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1989,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
38358,0,4/9/11,,0,,33.82222638,-9.29925379,Kituli,0,Lake Nyasa,Kituli,Mbeya,12,4,Rungwe,Lupata,0,TRUE,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
8159,0,10/13/12,Dwsp,0,DWSP,33.05605273,-3.83095096,Sanjo,0,Internal,Humbo,Shinyanga,17,3,Shinyanga Rural,Didia,0,TRUE,GeoData Consultants Ltd,WUG,,TRUE,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
9047,6,3/19/13,Ces(gmbh),751,DWE,37.514226,-3.42865625,Kwa Suzana John Ngondo,0,Pangani,Ngulunguluni,Kilimanjaro,3,4,Moshi Rural,Kilema Kusini,1,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe gravity water supply trust,TRUE,2008,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
44243,200,10/3/13,Danida,760,DANIDA,34.78009618,-10.46458856,Zahanati,0,Lake Nyasa,Nkolosi,Ruvuma,10,3,Mbinga,Lituhi,80,TRUE,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1994,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
27188,20,1/20/13,Jica,249,Kokeni,39.02001529,-10.40488076,Bombani,0,Ruvuma / Southern Coast,Mkapa,Lindi,80,53,Ruangwa,Luchelegwa,1839,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2006,india mark iii,india mark iii,handpump,vwc,user-group,pay per bucket,per bucket,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
20508,1200,3/7/11,Rc Ch,1755,DWE,35.0059641,-8.46590949,none,0,Rufiji,S,Iringa,11,2,Mufindi,Nyololo,0,TRUE,GeoData Consultants Ltd,VWC,Nyo,TRUE,2000,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
34175,1000,2/26/13,,1604,,34.85980098,-4.57850612,Omari,0,Internal,Kijota Asili,Singida,13,2,Singida Rural,Mtinko,200,TRUE,GeoData Consultants Ltd,VWC,,,1990,nira/tanira,nira/tanira,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
20261,0,8/11/11,Government Of Tanzania,0,DWE,0,-2.00E-08,Kafita Secondary,0,Lake Tanganyika,Kafika,Mwanza,19,6,Geita,Kafita,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
16693,0,1/16/13,,1636,,35.01276357,-4.60338832,Julias,0,Internal,Jitegemee,Singida,13,2,Singida Rural,Maghojea,1,TRUE,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
38126,1500,2/12/13,Unicef,532,UNICEF,37.07282428,-11.33577335,Mnondwe,0,Ruvuma / Southern Coast,Mnondwe,Ruvuma,10,1,Tunduru,Mbesa,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,2000,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
3673,0,2/26/11,Ba As,2189,Villa,34.65452322,-9.63365365,none,0,Lake Nyasa,Mchabachaba,Iringa,11,4,Njombe,Matola,30,TRUE,GeoData Consultants Ltd,VWC,Nyalik,FALSE,2003,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
48765,200,3/27/11,Dhv,287,DWE,36.89245527,-7.85580358,Umoja,0,Rufiji,Mwamaroba,Morogoro,5,3,Kilombero,Mang'ula,300,TRUE,GeoData Consultants Ltd,WUA,Mwaya Mn,TRUE,1998,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
5444,0,7/31/11,Kkkt,0,KKKT,32.66957989,-8.80509213,Jakson Taison,0,Lake Rukwa,Nambinzo Kati,Mbeya,12,6,Mbozi,Nambinzo,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump
55456,0,3/19/11,Government Of Tanzania,0,Gove,35.80323448,-5.77583016,Patric,0,Wami / Ruvu,Zamahe,Dodoma,1,6,Bahi,Zanka,0,TRUE,GeoData Consultants Ltd,VWC,Maya,TRUE,0,mono,mono,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
22453,0,1/30/13,Finw,223,FinW,39.72638769,-10.75285435,Kwa Mzee Likusi,0,Ruvuma / Southern Coast,Dinyanga,Mtwara,9,4,Tandahimba,Kitama,500,TRUE,GeoData Consultants Ltd,Water Board,Borehole,TRUE,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
25778,0,3/24/11,Nethalan,496,DWE,37.25267155,-7.10339975,Kwa Magere,0,Wami / Ruvu,Doma Store,Morogoro,5,6,Mvomero,Doma,130,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1980,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
69175,0,3/21/11,Tredep,0,TREDEP,37.44795052,-5.42916968,Dispensary,0,Wami / Ruvu,Kwediteri,Tanga,4,7,Kilindi,Mvungwe,1000,TRUE,GeoData Consultants Ltd,VWC,TREDEP,TRUE,1995,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
64584,1000,3/16/11,Danida,1894,DWE,35.14286932,-8.5817166,none,0,Rufiji,M,Iringa,11,2,Mufindi,Igowole,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,swn 80,swn 80,handpump,vwc,user-group,pay annually,annually,soft,good,enough,enough,hand dtw,borehole,groundwater,hand pump,hand pump
56451,0,1/27/13,Oxfarm,1455,OXFARM,30.2276246,-4.33468008,Nyagahongo,0,Lake Tanganyika,Rubimba,Kigoma,16,2,Kasulu,Nyamnyusi,2500,TRUE,GeoData Consultants Ltd,Water authority,,FALSE,1994,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other
34007,0,3/19/11,Kibaha Town Council,36,DWE,38.79765575,-6.60776223,Miswe Zahanati,0,Wami / Ruvu,Shule,Pwani,6,2,Bagamoyo,Yombo,1,TRUE,GeoData Consultants Ltd,Water authority,,TRUE,2009,mono,mono,motorpump,private operator,commercial,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
36719,0,7/23/11,Danida,0,Central government,33.84703293,-9.54909952,Kwa Daudi Mpangule,0,Lake Nyasa,Kasala,Mbeya,12,3,Kyela,Mwaya,0,TRUE,GeoData Consultants Ltd,VWC,Sinyanga water supplied sch,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe
44844,50,3/12/11,Private Individual,285,WU,38.30956864,-6.51856638,Nkhumbuhu,0,Wami / Ruvu,Mikoroshini,Pwani,6,1,Bagamoyo,Lugoba,50,FALSE,GeoData Consultants Ltd,WUA,Chalinze wate,TRUE,2007,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
27636,0,1/20/13,Government Of Tanzania,1359,DWE,30.29621888,-4.46114756,Difuragile,0,Lake Tanganyika,Buchuma,Kigoma,16,2,Kasulu,Nyakitonto,750,TRUE,GeoData Consultants Ltd,Water authority,Janda,TRUE,1982,gravity,gravity,gravity,water board,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe
46102,25,2/28/13,Ces(gmbh),692,DWE,37.50650933,-3.52896994,Kwa Sifaeli Arnold,0,Pangani,Kati,Kilimanjaro,3,4,Moshi Rural,Kahe Mashariki,60,TRUE,GeoData Consultants Ltd,Water Board,Kirua kahe pumping water trust,TRUE,2008,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
11110,0,3/25/11,Government Of Tanzania,1374,DWE,38.39751762,-4.9285323,Kwa Mzee Omari Mgazija,0,Pangani,Kwemhafa,Tanga,4,1,Lushoto,Vuga,1,TRUE,GeoData Consultants Ltd,VWC,Mpambie forest,TRUE,1970,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
30089,1000,2/23/11,Kalta,1713,Kalta,35.43742978,-8.11426961,none,0,Rufiji,Kibugumo,Iringa,11,1,Iringa Rural,Ifunda,1,TRUE,GeoData Consultants Ltd,VWC,Muwimb,TRUE,2004,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
7040,20,2/26/11,Dwe,-4,DWE,38.819674,-7.91335266,Ngondo,0,Rufiji,Nyalingo,Pwani,60,53,Rufiji,Mkongo,650,TRUE,GeoData Consultants Ltd,VWC,,TRUE,2003,other,other,other,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
8372,0,4/3/11,Kirde,0,DWE,35.74582293,-4.4623363,Kurasini Chini,0,Internal,Kurasini,Dodoma,1,1,Kondoa,Bereko,0,TRUE,GeoData Consultants Ltd,Private operator,Bere,FALSE,0,mono,mono,motorpump,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
15649,50,2/12/13,Wsdp,1499,SHY BUILDERS,34.47303348,-4.42528052,Kyengege Primary,0,Internal,Kisamamba,Singida,13,1,Iramba,Kyengege,589,TRUE,GeoData Consultants Ltd,Parastatal,Kyengege water supply,TRUE,2010,submersible,submersible,submersible,parastatal,parastatal,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
1437,0,10/25/12,Dwe,0,DWE,32.33022535,-4.78953868,Shuleni,0,Lake Tanganyika,Ulambo,Tabora,14,4,Urambo,Mwongozo,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,milky,milky,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
31331,0,2/9/13,Rwssp,0,DWE,32.61581314,-3.86975516,Msikitini,0,Lake Victoria,Ilindi,Shinyanga,17,3,Kahama,Zongomera,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,private operator,commercial,unknown,unknown,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,other,other
34280,0,8/2/11,Aar,0,COCANE,30.96025432,-2.82903549,Mgwamazi A,0,Lake Victoria,Mgwamazi,Kagera,18,30,Ngara,Muganza,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
17086,0,7/12/11,Dads,0,DWE,32.16857353,-8.70403174,Village Office Lands,0,Lake Rukwa,Nzoka A,Mbeya,12,6,Mbozi,Myunga,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,hand dtw,borehole,groundwater,communal standpipe,communal standpipe
21232,0,6/3/13,World Vision,499,World Vision,38.07498442,-4.46774017,Zahanati,0,Pangani,Zahanati,Kilimanjaro,3,3,Same,Kihurio,120,TRUE,GeoData Consultants Ltd,Water authority,,,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe
13630,0,7/17/11,,0,,33.81358608,-9.18685574,Njia Panda,0,Lake Nyasa,Kasanga,Mbeya,12,4,Rungwe,Mpondo,0,TRUE,GeoData Consultants Ltd,VWC,N,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,fluoride,fluoride,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
37566,50,2/10/13,World Bank,1078,TAN PLANT LTD,34.19538904,-4.34645771,Dp 20,0,Internal,Nyala,Singida,13,1,Iramba,Shelui,335,TRUE,GeoData Consultants Ltd,WUA,Nselembwe water supply,TRUE,2004,submersible,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe
39143,0,3/26/11,Danida,0,DANIDA,33.289061,-9.00869555,Jackson Kasesye,0,Lake Rukwa,Masoko,Mbeya,12,2,Mbeya Rural,Bonde la Songwe,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
20950,0,7/9/11,Vw,0,VW,31.58184846,-1.96163676,Nyabunone,0,Lake Victoria,Ichwandimi,Kagera,18,3,Muleba,Mubunda,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring
26301,500,10/2/13,Danida,477,DANIDA,34.64506377,-11.09573818,Kwa Mzee Ndungulu,0,Lake Nyasa,Bastena,Ruvuma,10,3,Mbinga,Liuli,96,TRUE,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1992,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
13335,0,3/15/11,Government Of Tanzania,1793,DWE,34.83168556,-8.98632397,Kwa Daudi Mligilichi,0,Rufiji,Lingabena,Iringa,11,4,Njombe,Mtwango,65,TRUE,GeoData Consultants Ltd,VWC,Ilunda pumping scheme,FALSE,1976,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
30560,0,3/24/11,Government Of Tanzania,1291,DWE,38.45915173,-4.9299738,Kwa Mzee Ofusaa,0,Pangani,Ngogho,Tanga,4,1,Lushoto,Funta,1,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1985,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,improved spring,improved spring
14976,10,2/3/13,Germany Republi,1085,CES,37.15836185,-3.26771546,Area 17 Namba 49,0,Pangani,Udoro,Kilimanjaro,3,5,Hai,Masama Kusini,50,TRUE,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,TRUE,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
7590,0,8/5/11,Hifab,0,Hesawa,33.44494143,-2.80798029,Tambala,0,Lake Victoria,Tambala,Mwanza,19,4,Kwimba,Nyambiti,0,TRUE,GeoData Consultants Ltd,VWC,,TRUE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump
25809,0,2/2/13,Others,0,Others,0,-2.00E-08,Jamii,0,Lake Victoria,Isanga,Shinyanga,17,1,Bariadi,Sakwe,0,FALSE,GeoData Consultants Ltd,VWC,,FALSE,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
72882,0,10/22/12,World Bank,0,DWE,32.51402331,-4.0113849,Mission,0,Lake Tanganyika,Mission,Shinyanga,17,3,Kahama,Ukune,0,FALSE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,enough,enough,machine dbh,borehole,groundwater,other,other
59155,0,1/16/13,Lips,131,District Council,39.45421536,-10.03911263,Rutamba Primary School,0,Ruvuma / Southern Coast,Shuleni,Lindi,80,23,Lindi Rural,Chiponda,1,TRUE,GeoData Consultants Ltd,VWC,LIPS Water Scheme,FALSE,2004,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
73165,0,2/23/13,Concern,181,Concern,39.84833782,-10.45902297,Kwa Hasadi,0,Ruvuma / Southern Coast,Nanyanga,Mtwara,99,1,Mtwara Rural,Mnima,830,TRUE,GeoData Consultants Ltd,,Ilala water supply,TRUE,1987,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,salty,salty,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump
4355,0,10/25/12,Government Of Tanzania,0,Government,33.8835619,-4.3526856,Qoters,0,Internal,Uzunguni,Tabora,14,2,Igunga,Igunga,0,TRUE,GeoData Consultants Ltd,Water authority,Irrigation Scheme,FALSE,0,ksb,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,enough,enough,dam,dam,surface,other,other
31061,0,3/24/11,Nethalan,499,RWE,37.2641897,-7.11181553,Kwa Kamvoi,0,Wami / Ruvu,Mtakenini,Morogoro,5,6,Mvomero,Doma,200,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1981,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
12366,0,7/3/13,Hortanzia,1179,Community,36.88288512,-3.37157763,Japhet Urio,0,Pangani,Arudeko,Arusha,2,7,Meru,Maji ya Chai,140,TRUE,GeoData Consultants Ltd,VWC,Kiwawa gravity water supply,FALSE,2006,gravity,gravity,gravity,wug,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
67329,0,2/15/13,Lamp,1432,DWE,35.65568819,-4.24928924,Kwa Mchungaji,0,Internal,Kintanguyaro,Manyara,21,1,Babati,Riroda,168,TRUE,GeoData Consultants Ltd,VWC,,TRUE,1993,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe
26095,0,7/15/11,No,1570,DWE,31.16431399,-7.55711606,Dadusi Mondela,0,Lake Rukwa,Kamchele,Rukwa,15,3,Nkasi,Namanyere,1,TRUE,GeoData Consultants Ltd,VWC,,FALSE,1990,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe
44014,0,7/10/11,Kkkt,0,KKKT,32.49274942,-9.08095912,Kamuntu,0,Lake Rukwa,Nankonje,Mbeya,12,6,Mbozi,Ndalambo,0,TRUE,GeoData Consultants Ltd,VWC,,FALSE,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump
1531,0,1/30/13,Rwssp,0,DWE,32.46217482,-3.67678725,Ibolelo,0,Lake Tanganyika,Ntundu,Shinyanga,17,3,Kahama,Ntobo,0,TRUE,GeoData Consultants Ltd,,,TRUE,0,other,other,other,wug,user-group,unknown,unknown,milky,milky,dry,dry,shallow well,shallow well,groundwater,other,other
34396,500,10/3/13,Danida,478,DANIDA,34.62128553,-10.5465955,Kwa Mzee Njusinjusi,0,Lake Nyasa,Lituhi 'A',Ruvuma,10,3,Mbinga,Lituhi,96,TRUE,GeoData Consultants Ltd,VWC,DANIDA,TRUE,1994,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe
13546,500,2/18/11,Government Of Tanzania,1790,Gover,35.67872086,-8.11185809,none,0,Rufiji,Kichangani,Iringa,11,7,Kilolo,Ukumbi,200,TRUE,GeoData Consultants Ltd,VWC,Mawamb,TRUE,2005,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe
